id,name,code,provider_id/id,city_id/id,,
hotel_provider_code_quantum_180,Hervey Bay; AU,AU~80,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_49,tt_city_code.rdx_city_AUS_49,tt_city_code.rdx_city_AUS_49
hotel_provider_code_quantum_181,Roma; AU,AU~81,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_91,tt_city_code.rdx_city_AUS_91,tt_city_code.rdx_city_AUS_91
hotel_provider_code_quantum_182,Maryborough; AU,AU~82,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_115,tt_city_code.rdx_city_AUS_115,tt_city_code.rdx_city_AUS_115
hotel_provider_code_quantum_183,Great Barrier Reef Islands; AU,AU~83,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_184,Whitsunday Islands; AU,AU~84,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_185,Airlie Beach; AU,AU~85,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_186,Magnetic Island; AU,AU~86,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_187,Broome- Cable Beach; AU,AU~87,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_188,Karratha; AU,AU~88,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_109,tt_city_code.rdx_city_AUS_109,tt_city_code.rdx_city_AUS_109
hotel_provider_code_quantum_189,Palm Cove; AU,AU~89,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_190,Cape Tribulation-Daintree Rainforest; AU,AU~90,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_191,Mission Beach; AU,AU~91,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_192,Appollo Bay; AU,AU~92,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_193,Warrnambool; AU,AU~93,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_138,tt_city_code.rdx_city_AUS_138,tt_city_code.rdx_city_AUS_138
hotel_provider_code_quantum_194,Port Fairy; AU,AU~94,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_195,Launceston; AU,AU~95,tt_reservation_hotel.tt_hotel_provider_quantum,__export__.res_city_545_a9ffd753,__export__.res_city_545_a9ffd753,__export__.res_city_545_a9ffd753
hotel_provider_code_quantum_196,Devonport; AU,AU~96,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_192,tt_city_code.rdx_city_AUS_192,tt_city_code.rdx_city_AUS_192
hotel_provider_code_quantum_197,Cradle Mountain; AU,AU~97,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_198,Richmond; AU,AU~98,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_88,tt_city_code.rdx_city_AUS_88,tt_city_code.rdx_city_AUS_88
hotel_provider_code_quantum_199,Queenstown; AU,AU~99,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_135,tt_city_code.rdx_city_ZAF_60,tt_city_code.rdx_city_AUS_135
hotel_provider_code_quantum_200,Swansea; AU,AU~100,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_USA_2865,tt_city_code.rdx_city_USA_2865
hotel_provider_code_quantum_201,Wodonga; AU,AU~101,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_202,Horsham; AU,AU~102,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_159,tt_city_code.rdx_city_AUS_159,tt_city_code.rdx_city_AUS_159
hotel_provider_code_quantum_203,Stawell; AU,AU~103,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_120,tt_city_code.rdx_city_AUS_120,tt_city_code.rdx_city_AUS_120
hotel_provider_code_quantum_204,Echuca- Moama; AU,AU~104,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_205,Mildura; AU,AU~105,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_178,tt_city_code.rdx_city_AUS_178,tt_city_code.rdx_city_AUS_178
hotel_provider_code_quantum_206,Benalla; AU,AU~106,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_207,Bendigo; AU,AU~107,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_62,tt_city_code.rdx_city_AUS_62,tt_city_code.rdx_city_AUS_62
hotel_provider_code_quantum_208,Hamilton; AU,AU~108,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_53,tt_city_code.rdx_city_BMU_1,tt_city_code.rdx_city_AUS_53
hotel_provider_code_quantum_209,Ballarat; AU,AU~109,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_126,tt_city_code.rdx_city_AUS_126,tt_city_code.rdx_city_AUS_126
hotel_provider_code_quantum_210,Mandurah; AU,AU~110,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AUS_108,tt_city_code.rdx_city_AUS_108,tt_city_code.rdx_city_AUS_108
hotel_provider_code_quantum_211,Coles Bay; AU,AU~111,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_212,Marysville; AU,AU~112,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_USA_4428,tt_city_code.rdx_city_USA_4428
hotel_provider_code_quantum_213,Chippendale; AU,AU~113,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_214,Parramatta; AU,AU~114,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_215,Mascot; AU,AU~115,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_216,Warwick Farm; AU,AU~116,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_217,St Marys; AU,AU~117,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_218,Sanctuary Cove; AU,AU~118,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_219,Pokolbin; AU,AU~119,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_220,Hayman Island; AU,AU~120,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_221,Lovedale; AU,AU~121,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_222,Surfers Paradise; AU,AU~122,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_223,Windsor; AU,AU~123,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_CAN_247,tt_city_code.rdx_city_CAN_247
hotel_provider_code_quantum_224,Terrigal; AU,AU~124,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_225,Palm Beach; AW,AW~1,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_USA_514,tt_city_code.rdx_city_USA_514
hotel_provider_code_quantum_226,Eagle Beach; AW,AW~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_227,Surfside Beach; AW,AW~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_228,Manchebo Beach; AW,AW~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_229,Fishermans Huts; AW,AW~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_230,Druif Beach; AW,AW~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_231,Oranjestad; AW,AW~7,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_ABW_1,tt_city_code.rdx_city_ABW_1,tt_city_code.rdx_city_ABW_1
hotel_provider_code_quantum_232,Gusar; AZ,AZ~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_233,Baku; AZ,AZ~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_AZE_1,tt_city_code.rdx_city_AZE_1,tt_city_code.rdx_city_AZE_1
hotel_provider_code_quantum_234,Mostar; BA,BA~1740,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BIH_6,tt_city_code.rdx_city_BIH_6,tt_city_code.rdx_city_BIH_6
hotel_provider_code_quantum_235,Sarajevo; BA,BA~608,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BIH_1,tt_city_code.rdx_city_BIH_1,tt_city_code.rdx_city_BIH_1
hotel_provider_code_quantum_236,Bridgetown; BB,BB~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRB_1,tt_city_code.rdx_city_BRB_1,tt_city_code.rdx_city_BRB_1
hotel_provider_code_quantum_237,Christ Church; BB,BB~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_238,St James; BB,BB~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_239,St Peter; BB,BB~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_240,St Michael; BB,BB~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_241,St Philip; BB,BB~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_242,Dhaka; BD,BD~1,tt_reservation_hotel.tt_hotel_provider_quantum,__export__.res_city_555_b7f218a6,__export__.res_city_555_b7f218a6,__export__.res_city_555_b7f218a6
hotel_provider_code_quantum_243,Coxs Bazar; BD,BD~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_244,Chittagong; BD,BD~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BGD_6,tt_city_code.rdx_city_BGD_6,tt_city_code.rdx_city_BGD_6
hotel_provider_code_quantum_245,Antwerp; BE,BE~26,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_246,Bruges; BE,BE~71,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_247,Brussels; BE,BE~78,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BEL_1,tt_city_code.rdx_city_BEL_1,tt_city_code.rdx_city_BEL_1
hotel_provider_code_quantum_248,Genk; BE,BE~1516,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_249,Ghent; BE,BE~185,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_250,Hasselt; BE,BE~590,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BEL_5,tt_city_code.rdx_city_BEL_5,tt_city_code.rdx_city_BEL_5
hotel_provider_code_quantum_251,Leuven; BE,BE~295,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_252,Liege; BE,BE~271,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_253,Limelette; BE,BE~643,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_254,Mechelen; BE,BE~307,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_255,Namur; BE,BE~333,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BEL_8,tt_city_code.rdx_city_BEL_8,tt_city_code.rdx_city_BEL_8
hotel_provider_code_quantum_256,Ostend; BE,BE~361,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_257,Anhee; BE,BE~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_258,Charleroi; BE,BE~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BEL_9,tt_city_code.rdx_city_BEL_9,tt_city_code.rdx_city_BEL_9
hotel_provider_code_quantum_259,Ieper; BE,BE~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_260,Marche-en-Famenne; BE,BE~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_261,Wavre; BE,BE~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_262,Waterloo; BE,BE~6,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_USA_2706,tt_city_code.rdx_city_USA_2706
hotel_provider_code_quantum_263,Genval; BE,BE~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_264,Sofia; BG,BG~32011,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BGR_23,tt_city_code.rdx_city_BGR_23,tt_city_code.rdx_city_BGR_23
hotel_provider_code_quantum_265,Plovdiv; BG,BG~32008,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BGR_8,tt_city_code.rdx_city_BGR_8,tt_city_code.rdx_city_BGR_8
hotel_provider_code_quantum_266,Arabanasi; BG,BG~32030,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_267,Veliko Tarnovo; BG,BG~32018,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_268,Pamporovo; BG,BG~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_269,Borovets; BG,BG~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_270,Bourgas / Black Sea Resorts; BG,BG~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_271,Devin; BG,BG~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_272,Bansko; BG,BG~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_273,Rousse; BG,BG~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_274,Sandanski; BG,BG~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_275,Smolyan; BG,BG~8,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BGR_20,tt_city_code.rdx_city_BGR_20,tt_city_code.rdx_city_BGR_20
hotel_provider_code_quantum_276,Varna / Black Sea Resorts; BG,BG~9,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_277,Vidin; BG,BG~10,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BGR_9,tt_city_code.rdx_city_BGR_9,tt_city_code.rdx_city_BGR_9
hotel_provider_code_quantum_278,Velingrad; BG,BG~11,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_279,Manama; BH,BH~872,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BHR_1,tt_city_code.rdx_city_BHR_1,tt_city_code.rdx_city_BHR_1
hotel_provider_code_quantum_280,Al Muharraq; BH,BH~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_281,Seef; BH,BH~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_282,Al Areen; BH,BH~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_283,Bahrain; BH,BH~873,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_284,Bonaire; BK,BK~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_285,Southampton; BM,BM~2,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_GBR_133,tt_city_code.rdx_city_GBR_133
hotel_provider_code_quantum_286,Hamilton; BM,BM~3,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BMU_1,tt_city_code.rdx_city_BMU_1,tt_city_code.rdx_city_BMU_1
hotel_provider_code_quantum_287,Paget; BM,BM~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_288,Somerset; BM,BM~5,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_USA_4689,tt_city_code.rdx_city_USA_4689
hotel_provider_code_quantum_289,St George; BM,BM~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_290,Bandar Seri Begawan; BN,BN~1,tt_reservation_hotel.tt_hotel_provider_quantum,__export__.res_city_556_823da42f,__export__.res_city_556_823da42f,__export__.res_city_556_823da42f
hotel_provider_code_quantum_291,Kuala Belait; BN,BN~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_292,Cochabamba; BO,BO~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BOL_32,tt_city_code.rdx_city_BOL_32,tt_city_code.rdx_city_BOL_32
hotel_provider_code_quantum_293,La Paz; BO,BO~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BOL_3,tt_city_code.rdx_city_ARG_82,tt_city_code.rdx_city_BOL_3
hotel_provider_code_quantum_294,Santa Cruz; BO,BO~3,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BOL_33,tt_city_code.rdx_city_USA_2209,tt_city_code.rdx_city_BOL_33
hotel_provider_code_quantum_295,Belo Horizonte; BR,BR~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_191,tt_city_code.rdx_city_BRA_191,tt_city_code.rdx_city_BRA_191
hotel_provider_code_quantum_296,Brasilia; BR,BR~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_297,Buzios; BR,BR~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_298,Iguazu Falls; BR,BR~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_299,Florianopolis; BR,BR~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_300,Fortaleza; BR,BR~6,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_248,tt_city_code.rdx_city_BRA_248,tt_city_code.rdx_city_BRA_248
hotel_provider_code_quantum_301,Maceio; BR,BR~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_302,Manaus; BR,BR~8,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_85,tt_city_code.rdx_city_BRA_85,tt_city_code.rdx_city_BRA_85
hotel_provider_code_quantum_303,Natal; BR,BR~9,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_222,tt_city_code.rdx_city_BRA_222,tt_city_code.rdx_city_BRA_222
hotel_provider_code_quantum_304,Recife; BR,BR~10,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_71,tt_city_code.rdx_city_BRA_71,tt_city_code.rdx_city_BRA_71
hotel_provider_code_quantum_305,Rio de Janeiro; BR,BR~11,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_315,tt_city_code.rdx_city_BRA_315,tt_city_code.rdx_city_BRA_315
hotel_provider_code_quantum_306,Sao Paulo; BR,BR~13,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_307,Salvador de la Bahia; BR,BR~15,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_308,Costa do Sauipe; BR,BR~16,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_309,Praia de Forte; BR,BR~17,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_310,Campines; BR,BR~18,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_311,Campinas; BR,BR~19,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_260,tt_city_code.rdx_city_BRA_260,tt_city_code.rdx_city_BRA_260
hotel_provider_code_quantum_312,Curitiba; BR,BR~20,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_40,tt_city_code.rdx_city_BRA_40,tt_city_code.rdx_city_BRA_40
hotel_provider_code_quantum_313,Porto Alegre; BR,BR~21,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_98,tt_city_code.rdx_city_BRA_98,tt_city_code.rdx_city_BRA_98
hotel_provider_code_quantum_314,Cabo de Santo Agostinho; BR,BR~22,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_4,tt_city_code.rdx_city_BRA_4,tt_city_code.rdx_city_BRA_4
hotel_provider_code_quantum_315,Saturnino Vitoria; BR,BR~23,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_316,Vitoria; BR,BR~24,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_ESP_1,tt_city_code.rdx_city_ESP_1
hotel_provider_code_quantum_317,Goiania; BR,BR~25,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_318,Cuiaba; BR,BR~26,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_319,Belem; BR,BR~27,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_320,Farroupilha; BR,BR~28,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_321,Rio Branco; BR,BR~29,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BRA_82,tt_city_code.rdx_city_BRA_82,tt_city_code.rdx_city_BRA_82
hotel_provider_code_quantum_322,The Abacos; BS,BS~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_323,Eleuthera; BS,BS~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_324,Long Island; BS,BS~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_325,Exumas; BS,BS~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_326,Freeport; BS,BS~5,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BHS_2,tt_city_code.rdx_city_BHS_2,tt_city_code.rdx_city_BHS_2
hotel_provider_code_quantum_327,Lucaya; BS,BS~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_328,Silver Point Beach; BS,BS~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_329,Cable Beach; BS,BS~8,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_330,Paradise Island; BS,BS~9,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_331,Montagu Bay; BS,BS~10,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_332,Old Town; BS,BS~11,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_USA_3581,tt_city_code.rdx_city_USA_3581
hotel_provider_code_quantum_333,Thimpu; BT,BT~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_334,Paro; BT,BT~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BTN_17,tt_city_code.rdx_city_BTN_17,tt_city_code.rdx_city_BTN_17
hotel_provider_code_quantum_335,Minsk; BY,BY~872,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BLR_1,tt_city_code.rdx_city_BLR_1,tt_city_code.rdx_city_BLR_1
hotel_provider_code_quantum_336,Belize City; BZ,BZ~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_BLZ_3,tt_city_code.rdx_city_BLZ_3,tt_city_code.rdx_city_BLZ_3
